emp_id,sector,job_title,soc_code,annual_salary_usd,ai_salary_premium_pct,demand_growth_yoy_pct,is_remote_eligible,is_llm_role,task_codifiability_score,education_mismatch_idx,resilience_score,displacement_occurred
14632,Production,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193.00,100000,13.3,33.4,FALSE,FALSE,0.656,0,8.01,FALSE
14633,Arts & Design,Graphic Designers,27-1024.00,236000,3.9,29.4,FALSE,FALSE,0.542,0.7946,6.27,FALSE
14634,Legal,Paralegals and Legal Assistants,23-2011.00,199000,16.8,10.6,TRUE,FALSE,0.4786,1,3.8,TRUE
14635,Office Support,"Coil Winders, Tapers, and Finishers",51-2021.00,140000,17,21.7,TRUE,FALSE,0.6202,0.5732,6.04,TRUE
14636,Arts & Design,Commercial and Industrial Designers,27-1021.00,330000,11.5,77.7,FALSE,FALSE,0.7953,0.2734,16.69,FALSE
14637,Sales,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41-4011.00,160000,16.3,18.5,FALSE,FALSE,0.4063,0.0423,5.33,FALSE
14638,Technology/Computer,Data Warehousing Specialists,15-1243.01,253000,4.7,7.4,TRUE,FALSE,0.5124,0.5321,1.95,TRUE
14639,Arts & Design,"Fine Artists, Including Painters, Sculptors, and Illustrators",27-1013.00,127000,5.1,5.3,FALSE,TRUE,0.7097,0,1.57,FALSE
14640,Office Support,Camera and Photographic Equipment Repairers,49-9061.00,286000,4.2,28.7,TRUE,FALSE,0.4714,0.2504,6.16,TRUE
14641,Office Support,Economists,19-3011.00,125000,14.3,8.1,TRUE,FALSE,0.738,0.6102,3.05,TRUE
14642,Office Support,Residential Advisors,39-9041.00,140000,8.6,28.8,TRUE,FALSE,0.6834,0.9085,6.62,TRUE
14643,Technology/Computer,First-Line Supervisors of Security Workers,33-1091.00,197000,15.5,59.5,TRUE,TRUE,0.7988,0.1541,13.45,FALSE
14644,Office Support,Commercial Pilots,53-2012.00,201000,16.5,16.4,TRUE,FALSE,0.8302,0.2019,4.93,TRUE
14645,Protective Service,"Protective Service Workers, All Other",33-9099.00,105000,3.1,18.5,FALSE,TRUE,0,0.6713,4.01,FALSE
14646,Architecture & Engineering,Agricultural Engineers,17-2021.00,150000,13.9,70.9,FALSE,TRUE,0.8894,0.4402,15.57,FALSE
14647,Office Support,Bioinformatics Technicians,15-2099.01,224000,11.9,61.9,TRUE,FALSE,0.8073,0.5033,13.57,TRUE
14648,Healthcare Practitioners,Medical Assistants,31-9092.00,154000,4.6,26.9,FALSE,TRUE,0.9042,0.7784,5.84,FALSE
14649,Sales,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41-4011.00,196000,8.6,29.9,TRUE,FALSE,0.6047,0.6192,6.84,FALSE
14650,Office Support,Audio and Video Technicians,27-4011.00,180000,14,78,TRUE,FALSE,0.8773,0.6566,17,TRUE
14651,Technology/Computer,"Rock Splitters, Quarry",47-5051.00,212000,8.7,24,FALSE,TRUE,0.5006,0.7143,5.67,FALSE
14652,Healthcare Practitioners,Recreational Therapists,29-1125.00,160000,6.1,22.8,TRUE,TRUE,0.6274,0.217,5.17,FALSE
14653,Production,"Paper Goods Machine Setters, Operators, and Tenders",51-9196.00,150000,11.9,32.7,FALSE,TRUE,0.6285,0.6221,7.73,FALSE
14654,Office Support,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",35-9031.00,100000,12.1,85.8,TRUE,FALSE,0.6068,0.358,18.37,TRUE
14655,Arts & Design,Artillery and Missile Officers,55-1014.00,293000,14.3,45.5,TRUE,FALSE,0.2143,0,10.53,FALSE
14656,Arts & Design,Floral Designers,27-1023.00,235000,15.7,79.2,FALSE,FALSE,0.5981,0.714,17.41,FALSE
14657,Technology/Computer,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",29-1122.01,195000,15.5,74.8,TRUE,FALSE,0.8199,0.5185,16.51,FALSE
14658,Production,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193.00,130000,16.1,20.1,FALSE,FALSE,0.6872,0,5.63,FALSE
14659,Office Support,Aircraft Cargo Handling Supervisors,53-1041.00,140000,8.4,21,TRUE,FALSE,0.9488,0.4274,5.04,TRUE
14660,Technology/Computer,"Architecture Teachers, Postsecondary",25-1031.00,261000,12.2,53.7,TRUE,TRUE,1,0.3025,11.96,TRUE
14661,Management,Talent Directors,27-2012.04,164000,15.4,75.3,TRUE,TRUE,0.3941,0.8741,16.6,TRUE
14662,Office Support,Terrazzo Workers and Finishers,47-2053.00,208000,9.6,29.8,TRUE,FALSE,0.7757,0.5829,6.92,TRUE
14663,Healthcare Practitioners,Mental Health and Substance Abuse Social Workers,21-1023.00,180000,10.9,25.7,FALSE,FALSE,0.5105,0.0922,6.23,FALSE
14664,Office Support,"Maintenance and Repair Workers, General",49-9071.00,180000,16.7,21.7,FALSE,FALSE,0.871,1,6.01,FALSE
14665,Healthcare Practitioners,Medical Transcriptionists,31-9094.00,190000,14.8,52.6,FALSE,FALSE,0.6302,0.5338,12,FALSE
14666,Office Support,Regulatory Affairs Specialists,13-1041.07,168000,17.7,28.7,FALSE,FALSE,0.7081,0.6877,7.51,FALSE
14667,Production,Team Assemblers,51-2092.00,208000,8.7,55.4,TRUE,FALSE,0.7893,0.7019,11.95,FALSE
14668,Construction,"Painters, Construction and Maintenance",47-2141.00,210000,17.4,21.8,FALSE,FALSE,0.7475,0.9108,6.1,FALSE
14669,Technology/Computer,Nurse Practitioners,29-1171.00,138000,5.4,31.5,TRUE,FALSE,1,0.9848,6.84,TRUE
14670,Life/Physical Science,Soil and Plant Scientists,19-1013.00,185000,9.8,73.6,TRUE,FALSE,0.8958,0.1447,15.7,FALSE
14671,Education,"Career/Technical Education Teachers, Middle School",25-2023.00,141000,10.2,10.7,FALSE,FALSE,0.5852,0.063,3.16,FALSE
14672,Office Support,"Education Administrators, Postsecondary",11-9033.00,291000,15.4,60.7,TRUE,TRUE,0.8398,0.9312,13.68,FALSE
14673,Office Support,Special Forces Officers,55-1017.00,224000,11.9,61.9,TRUE,FALSE,0.5872,0.7914,13.57,TRUE
14674,Office Support,Industrial Ecologists,19-2041.03,309000,8.5,69.2,TRUE,FALSE,0.7556,0.2117,14.69,TRUE
14675,Education,"Career/Technical Education Teachers, Middle School",25-2023.00,151000,11.2,13.6,FALSE,FALSE,1,0.0537,3.84,FALSE
14676,Office Support,Stonemasons,47-2022.00,110000,9.4,11.7,FALSE,FALSE,0.8373,0.1361,3.28,FALSE
14677,Office Support,Exercise Physiologists,29-1128.00,140000,8.4,21,TRUE,FALSE,0.7521,0.7861,5.04,TRUE
14678,Office Support,"Insulation Workers, Floor, Ceiling, and Wall",47-2131.00,109000,13.2,11.9,TRUE,FALSE,0.6939,0.6184,3.7,TRUE
14679,Office Support,Audio and Video Technicians,27-4011.00,157000,3.2,30,TRUE,FALSE,0.8518,0.0704,6.32,TRUE
14680,Technology/Computer,"Poets, Lyricists and Creative Writers",27-3043.05,180000,8.7,62.4,TRUE,FALSE,0.7279,0.4298,13.35,FALSE
14681,Arts & Design,Video Game Designers,15-1255.01,214000,11.7,15.9,FALSE,TRUE,0.5883,0.8142,4.35,FALSE
14682,Office Support,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",37-3012.00,145000,3.6,28,TRUE,FALSE,0.9401,0.7239,5.96,TRUE
14683,Office Support,Court Reporters and Simultaneous Captioners,27-3092.00,312000,13.9,42.4,FALSE,FALSE,0.4748,0.8747,9.87,FALSE
14684,Office Support,Transportation Planners,19-3099.01,177000,8,22.5,FALSE,FALSE,0.8017,0.6169,5.3,FALSE
14685,Technology/Computer,Web and Digital Interface Designers,15-1255.00,342000,5.2,49.4,TRUE,TRUE,0.1197,1,10.4,FALSE
14686,Technology/Computer,Furniture Finishers,51-7021.00,191000,13.3,12.3,TRUE,FALSE,0.5659,0.0441,3.79,FALSE
14687,Office Support,Helpers--Roofers,47-3016.00,200000,12,66.7,TRUE,TRUE,0.7615,0,14.54,FALSE
14688,Office Support,Log Graders and Scalers,45-4023.00,173000,9.9,20,TRUE,TRUE,0.6217,0.432,4.99,FALSE
14689,Healthcare Practitioners,Diagnostic Medical Sonographers,29-2032.00,272000,9.6,8.3,FALSE,FALSE,0.8645,0.4909,2.62,FALSE
14690,Office Support,General Internal Medicine Physicians,29-1216.00,100000,12.9,50.6,TRUE,FALSE,0.7927,0.2926,11.41,TRUE
14691,Architecture & Engineering,"Rail Yard Engineers, Dinkey Operators, and Hostlers",53-4013.00,185000,16.5,12.5,TRUE,FALSE,0.9651,0.0696,4.15,FALSE
14692,Office Support,Butchers and Meat Cutters,51-3021.00,144000,4.5,16,TRUE,TRUE,0.693,0.2314,3.65,TRUE
14693,Office Support,Veterinary Assistants and Laboratory Animal Caretakers,31-9096.00,217000,10.3,10.5,TRUE,FALSE,0.8044,0.2895,3.13,TRUE
14694,Architecture & Engineering,"Engineering Teachers, Postsecondary",25-1032.00,234000,4.4,78.4,TRUE,TRUE,0.8313,0.6025,16.12,FALSE
14695,Office Support,Barbers,39-5011.00,160000,12.1,66.5,TRUE,TRUE,0.4013,0.7641,14.51,FALSE
14696,Healthcare Practitioners,Ophthalmic Medical Technicians,29-2057.00,243000,5.6,33.9,TRUE,TRUE,0.6387,0.1456,7.34,FALSE
14697,Office Support,Paperhangers,47-2142.00,348000,9.6,21.2,TRUE,FALSE,0.4204,0.8871,5.2,TRUE
14698,Office Support,Special Forces Officers,55-1017.00,220000,16.3,9.2,TRUE,FALSE,0.579,0.975,3.47,TRUE
14699,Office Support,Gambling Dealers,39-3011.00,100000,11.9,70.5,TRUE,FALSE,0.5872,0.623,15.29,TRUE
14700,Technology/Computer,Information Security Engineers,15-1299.05,230000,4.6,39.5,TRUE,TRUE,0.8887,0.9409,8.36,TRUE
14701,Architecture & Engineering,Microsystems Engineers,17-2199.06,244000,13.1,10.8,FALSE,FALSE,0.736,0.6564,3.47,FALSE
14702,Office Support,Telecommunications Line Installers and Repairers,49-9052.00,125000,12.5,16.5,TRUE,FALSE,0.5889,0.4381,4.55,TRUE
14703,Management,Advertising and Promotions Managers,11-2011.00,282000,9.8,8.1,FALSE,FALSE,0.7196,0.3702,2.6,TRUE
14704,Office Support,File Clerks,43-4071.00,160000,11.5,29.2,FALSE,FALSE,0.6395,0.2604,6.99,TRUE
14705,Architecture & Engineering,"Airline Pilots, Copilots, and Flight Engineers",53-2011.00,192000,5.9,60.9,TRUE,FALSE,0.8815,0.5171,12.77,TRUE
14706,Production,Machinists,51-4041.00,150000,12.1,20.4,FALSE,TRUE,0.6935,1,5.29,FALSE
14707,Office Support,Aircraft Launch and Recovery Officers,55-1012.00,151000,11.2,13.6,FALSE,FALSE,0.8015,0.4443,3.84,TRUE
14708,Office Support,Audiovisual Equipment Installers and Repairers,49-2097.00,348000,12.4,58.7,TRUE,TRUE,0.8404,1,12.98,TRUE
14709,Management,Sales Managers,11-2022.00,140000,12.3,23.2,TRUE,FALSE,1,0.3834,5.87,FALSE
14710,Office Support,"Model Makers, Wood",51-7031.00,145000,4.6,79.7,TRUE,FALSE,0.8549,0.4683,16.4,TRUE
14711,Education,"Agricultural Sciences Teachers, Postsecondary",25-1041.00,115000,16.3,12.9,TRUE,FALSE,0.9103,0.7197,4.21,TRUE
14712,Technology/Computer,"Credit Authorizers, Checkers, and Clerks",43-4041.00,328000,9.8,33.4,TRUE,FALSE,0.5364,0.3861,7.66,FALSE
14713,Office Support,Neuropsychologists,19-3039.02,230000,4.6,39.5,TRUE,TRUE,0.7329,0.3363,8.36,TRUE
14714,Office Support,Cardiologists,29-1212.00,230000,13.2,23.2,TRUE,FALSE,0.4055,0.8216,5.96,TRUE
14715,Food Service,"Cooks, Private Household",35-2013.00,95000,9.4,11.9,FALSE,FALSE,0.5091,0.9517,3.32,FALSE
14716,Arts & Design,"Designers, All Other",27-1029.00,197000,15.5,59.5,TRUE,TRUE,0.2682,0.3268,13.45,TRUE
14717,Business & Financial,"Fraud Examiners, Investigators and Analysts",13-2099.04,140000,8.4,21,TRUE,FALSE,0.8658,0.4433,5.04,FALSE
14718,Office Support,Costume Attendants,39-3092.00,348000,17.1,21.1,TRUE,TRUE,0.5025,0.2306,5.93,FALSE
14719,Technology/Computer,"Cooks, Institution and Cafeteria",35-2012.00,140000,17,21.7,TRUE,FALSE,0.6426,0.5397,6.04,TRUE
14720,Education,"Special Education Teachers, Preschool",25-2051.00,304000,10,28.8,FALSE,FALSE,0.6805,0.2656,6.76,FALSE
14721,Sales,Driver/Sales Workers,53-3031.00,312000,15.4,14.5,FALSE,FALSE,0.6992,0.7967,4.44,FALSE
14722,Management,"Agents and Business Managers of Artists, Performers, and Athletes",13-1011.00,100000,12.5,23.2,TRUE,FALSE,0.5432,0.0469,5.89,FALSE
14723,Office Support,Landscaping and Groundskeeping Workers,37-3011.00,129000,9.2,5.2,TRUE,TRUE,0.4561,0.9232,1.96,TRUE
14724,Office Support,Concierges,39-6012.00,161000,12,6.7,TRUE,FALSE,0.7338,0.3167,2.54,TRUE
14725,Office Support,Musical Instrument Repairers and Tuners,49-9063.00,100000,8.8,65.2,TRUE,FALSE,0.5616,0.5421,13.92,TRUE
14726,Management,Fundraising Managers,11-2033.00,173000,9.9,20,TRUE,TRUE,0.4907,0.3551,4.99,FALSE
14727,Office Support,"Umpires, Referees, and Other Sports Officials",27-2023.00,233000,7.3,16.3,TRUE,FALSE,0.6187,0.2269,3.99,TRUE
14728,Production,"Assemblers and Fabricators, All Other",51-2099.00,199000,12.2,23.2,FALSE,FALSE,0.1182,0.8475,5.86,FALSE
14729,Education,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25-1051.00,180000,14,78,TRUE,FALSE,0.6325,0.9247,17,TRUE
14730,Business & Financial,Climate Change Policy Analysts,19-2041.01,324000,11.9,6.3,FALSE,FALSE,0.8913,0.5643,2.45,FALSE
14731,Healthcare Practitioners,Music Therapists,29-1129.02,261600,7.6,16.4,TRUE,FALSE,0.5434,0.1993,4.04,FALSE
14732,Arts & Design,Floral Designers,27-1023.00,189000,9.8,19.4,TRUE,FALSE,0.6874,0.4654,4.86,TRUE
14733,Technology/Computer,"Computer Occupations, All Other",15-1299.00,313000,17.9,27.7,FALSE,FALSE,0.4497,0.8241,7.33,FALSE
14734,Technology/Computer,Computer Systems Analysts,15-1211.00,374400,13.5,51.4,FALSE,FALSE,0.7041,0.4293,11.63,FALSE
14735,Architecture & Engineering,Nanosystems Engineers,17-2199.09,180000,9,24.8,FALSE,FALSE,0.7723,1,5.86,FALSE
14736,Management,Natural Sciences Managers,11-9121.00,230000,14.9,29.4,FALSE,FALSE,0.8395,0,7.37,FALSE
14737,Office Support,Bus and Truck Mechanics and Diesel Engine Specialists,49-3031.00,157000,3.6,9.1,TRUE,FALSE,0.6674,0.2499,2.18,TRUE
14738,Office Support,Heavy and Tractor-Trailer Truck Drivers,53-3032.00,260000,7.6,18.8,TRUE,TRUE,0.5529,0.8448,4.52,TRUE
14739,Arts & Design,"Media and Communication Equipment Workers, All Other",27-4099.00,199000,12.2,23.2,TRUE,FALSE,0.1808,0.6286,5.86,FALSE
14740,Technology/Computer,"Military Officer Special and Tactical Operations Leaders, All Other",55-1019.00,193000,15.4,33,TRUE,FALSE,0.3771,0.5435,8.14,TRUE
14741,Office Support,Fallers,45-4021.00,199000,12.2,23.2,FALSE,FALSE,0.4842,0.441,5.86,FALSE
14742,Management,"Farmers, Ranchers, and Other Agricultural Managers",11-9013.00,180000,14,78,FALSE,FALSE,0.7443,0.4109,17,FALSE
14743,Management,Music Directors and Composers,27-2041.00,150000,12.1,20.4,FALSE,TRUE,0.7605,0.2922,5.29,FALSE
14744,Education,"Physics Teachers, Postsecondary",25-1054.00,130000,15.3,29.2,TRUE,FALSE,0.6772,0.0551,7.37,FALSE
14745,Technology/Computer,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",51-6063.00,157000,3.6,9.1,TRUE,FALSE,0.796,0.3942,2.18,TRUE
14746,Office Support,Sailors and Marine Oilers,53-5011.00,167000,8.6,18.6,TRUE,FALSE,0.8706,0.841,4.58,TRUE
14747,Arts & Design,Commercial and Industrial Designers,27-1021.00,206000,10.7,16.3,TRUE,FALSE,0.8067,0.6488,4.33,TRUE
14748,Education,"Middle School Teachers, Except Special and Career/Technical Education",25-2022.00,166000,4,50.4,FALSE,TRUE,0.8914,0,10.48,FALSE
14749,Office Support,Costume Attendants,39-3092.00,196000,8.6,29.9,FALSE,FALSE,0.517,0.6685,6.84,TRUE
14750,Sales,Travel Agents,41-3041.00,107000,10,73.4,FALSE,FALSE,0.854,0.2724,15.68,FALSE
14751,Technology/Computer,"Architecture Teachers, Postsecondary",25-1031.00,263000,7.5,84.8,TRUE,TRUE,0.8551,0.475,17.71,FALSE
14752,Protective Service,Crossing Guards and Flaggers,33-9091.00,150000,13.9,70.9,TRUE,TRUE,0.5319,0.5894,15.57,FALSE
14753,Office Support,"Graders and Sorters, Agricultural Products",45-2041.00,286000,4.2,28.7,TRUE,FALSE,0.5433,1,6.16,TRUE
14754,Education,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062.00,217000,10.2,6.2,FALSE,FALSE,0.6072,0.2617,2.26,FALSE
14755,Office Support,Psychiatric Aides,31-1133.00,207000,13.7,27.2,TRUE,FALSE,0.8641,0.1763,6.81,TRUE
14756,Architecture & Engineering,Automotive Engineering Technicians,17-3027.01,140000,8.4,21,FALSE,FALSE,0.6325,0.0409,5.04,FALSE
14757,Sales,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41-4011.00,354000,16.4,54.5,TRUE,TRUE,0.4872,0.7302,12.54,TRUE
14758,Technology/Computer,Information Security Engineers,15-1299.05,300000,4.4,76.8,TRUE,FALSE,0.7823,0.0983,15.8,FALSE
14759,Healthcare Practitioners,Medical and Clinical Laboratory Technologists,29-2011.00,95000,12.7,19.4,FALSE,FALSE,0.9309,0.4093,5.15,FALSE
14760,Management,"Personal Service Managers, All Other",11-9179.00,138000,8.9,23.2,TRUE,FALSE,0.0964,0.3706,5.53,FALSE
14761,Office Support,Customer Service Representatives,43-4051.00,366000,11.7,8.2,TRUE,FALSE,0.7504,0.0844,2.81,TRUE
14762,Management,Natural Sciences Managers,11-9121.00,171000,15.3,11.6,FALSE,FALSE,0.9678,0.3464,3.85,FALSE
14763,Office Support,Physician Assistants,29-1071.00,210000,17,24.1,FALSE,FALSE,0.8155,0.2321,6.52,TRUE
14764,Education,"Special Education Teachers, Elementary School",25-2056.00,90000,5,5.8,TRUE,TRUE,0.7712,0.5072,1.66,FALSE
14765,Education,"Library Assistants, Clerical",43-4121.00,209000,17.3,15.7,FALSE,FALSE,0.5828,0.3531,4.87,FALSE
14766,Healthcare Practitioners,Medical Secretaries and Administrative Assistants,43-6013.00,160000,17.1,10.3,FALSE,FALSE,0.7176,0.3635,3.77,TRUE
14767,Sales,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",41-4011.00,144000,14.7,15.4,FALSE,FALSE,0.4185,0.6479,4.55,FALSE
14768,Office Support,Geodetic Surveyors,17-1022.01,125000,15.8,16.6,FALSE,FALSE,0.7434,0,4.9,FALSE
14769,Technology/Computer,Critical Care Nurses,29-1141.03,384000,16.4,15.5,TRUE,FALSE,0.8578,0.6794,4.74,TRUE
14770,Office Support,Dishwashers,35-9021.00,295000,9.5,79.1,FALSE,FALSE,0.3916,0.1851,16.77,TRUE
14771,Sales,"Wholesale and Retail Buyers, Except Farm Products",13-1022.00,253000,4.7,7.4,TRUE,FALSE,0.686,0,1.95,FALSE
14772,Office Support,Dental Laboratory Technicians,51-9081.00,210000,17.4,21.8,TRUE,FALSE,0.8622,0.4548,6.1,TRUE
14773,Office Support,Fiberglass Laminators and Fabricators,51-2051.00,195000,3.9,6.2,TRUE,FALSE,0.5639,0,1.63,TRUE
14774,Office Support,Clinical and Counseling Psychologists,19-3033.00,127000,10.9,15.3,TRUE,FALSE,0.5597,0.6749,4.15,TRUE
14775,Construction,Construction Laborers,47-2061.00,247000,10.3,17.3,FALSE,FALSE,0.751,0.2475,4.49,FALSE
14776,Technology/Computer,Information Security Engineers,15-1299.05,145000,6.2,65.9,TRUE,FALSE,0.504,0.3878,13.8,FALSE
14777,Office Support,Fabric and Apparel Patternmakers,51-6092.00,160000,5.8,81.1,TRUE,TRUE,0.7692,0.9363,16.8,FALSE
14778,Construction,"Helpers, Construction Trades, All Other",47-3019.00,285000,11.7,50.7,FALSE,FALSE,0.2389,0.9221,11.31,FALSE
14779,Office Support,Light Truck Drivers,53-3033.00,168000,10.9,15.9,TRUE,FALSE,0.7116,0.5234,4.27,TRUE
14780,Office Support,Weatherization Installers and Technicians,47-4099.03,284000,10.2,61.5,TRUE,FALSE,0.7471,0.9581,13.32,TRUE
14781,Office Support,Financial Risk Specialists,13-2054.00,147000,9.7,12,TRUE,FALSE,0.6874,0.6602,3.37,TRUE
14782,Office Support,Paramedics,29-2043.00,180000,13.1,44.7,TRUE,FALSE,0.651,1,10.25,TRUE
14783,Office Support,Exercise Physiologists,29-1128.00,157000,3.4,8.4,FALSE,FALSE,0.6055,0.3963,2.02,FALSE
14784,Office Support,Septic Tank Servicers and Sewer Pipe Cleaners,47-4071.00,170000,13.6,61,TRUE,FALSE,0.5008,0.4641,13.56,TRUE
14785,Management,Regulatory Affairs Managers,11-9199.01,112000,9.7,6.7,TRUE,TRUE,0.7617,0.1557,2.31,FALSE
14786,Office Support,Financial Risk Specialists,13-2054.00,307000,11.4,9.1,FALSE,FALSE,0.6309,0.6771,2.96,TRUE
14787,Office Support,Shampooers,39-5093.00,99000,13.2,17.7,TRUE,FALSE,0.6285,0.5433,4.86,TRUE
14788,Healthcare Practitioners,"Environmental Scientists and Specialists, Including Health",19-2041.00,147000,5.2,47.2,FALSE,FALSE,0.796,0.1011,9.96,FALSE
14789,Office Support,Customs Brokers,13-1041.08,202000,15.3,6,TRUE,FALSE,0.6866,0.5544,2.73,TRUE
14790,Education,"Preschool Teachers, Except Special Education",25-2011.00,145000,6.8,86.1,TRUE,TRUE,0.5937,0.3625,17.9,FALSE
14791,Technology/Computer,Exercise Trainers and Group Fitness Instructors,39-9031.00,336000,3.8,59.6,TRUE,TRUE,0.6996,1,12.3,FALSE
14792,Education,"Forestry and Conservation Science Teachers, Postsecondary",25-1043.00,141000,8.1,24.4,TRUE,FALSE,0.8827,0.0033,5.69,FALSE
14793,Office Support,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45-2093.00,262000,8.8,23.6,TRUE,FALSE,0.6094,0.0718,5.6,TRUE
14794,Office Support,Compliance Officers,13-1041.00,234000,4.4,78.4,TRUE,TRUE,0.6787,0,16.12,TRUE
14795,Office Support,Reinforcing Iron and Rebar Workers,47-2171.00,205000,16.2,28.9,TRUE,FALSE,0.6268,0,7.4,TRUE
14796,Office Support,Personal Care Aides,31-1122.00,123000,12.7,70.5,TRUE,FALSE,0.9813,0.5299,15.37,FALSE
14797,Technology/Computer,Quality Control Analysts,19-4099.01,145000,8.4,25.2,TRUE,FALSE,0.565,0,5.88,FALSE
14798,Office Support,Motorcycle Mechanics,49-3052.00,125000,16.5,10,FALSE,FALSE,0.9093,0.6231,3.65,FALSE
14799,Production,Conveyor Operators and Tenders,53-7011.00,240000,10,27.7,FALSE,FALSE,0.7684,0.9264,6.54,FALSE
14800,Arts & Design,"Makeup Artists, Theatrical and Performance",39-5091.00,99000,9.2,29.4,TRUE,FALSE,0.6758,0.282,6.8,TRUE
14801,Office Support,Motorboat Mechanics and Service Technicians,49-3051.00,174000,3.8,8.6,TRUE,FALSE,0.6445,0.2865,2.1,TRUE
14802,Production,"Loading and Moving Machine Operators, Underground Mining",47-5044.00,172000,10.3,76.7,FALSE,FALSE,0.4907,0.4803,16.37,FALSE
14803,Technology/Computer,"Political Science Teachers, Postsecondary",25-1065.00,247000,7.3,14.1,FALSE,FALSE,0.7221,0.5327,3.55,FALSE
14804,Office Support,Glaziers,47-2121.00,160000,11.9,13,FALSE,FALSE,0.8872,0.898,3.79,FALSE
14805,Protective Service,"Dispatchers, Except Police, Fire, and Ambulance",43-5032.00,129000,9.2,5.2,FALSE,TRUE,0.5679,0.9402,1.96,FALSE
14806,Management,Chief Sustainability Officers,11-1011.03,150000,12.1,20.4,FALSE,TRUE,0.8589,0.3423,5.29,FALSE
14807,Office Support,Robotics Technicians,17-3024.01,157000,3.4,8.4,TRUE,FALSE,0.6787,0,2.02,TRUE
14808,Office Support,Fence Erectors,47-4031.00,160000,9,43.1,TRUE,TRUE,0.79,0.6623,9.52,TRUE
14809,Office Support,"Laborers and Freight, Stock, and Material Movers, Hand",53-7062.00,156000,13.9,29.2,TRUE,FALSE,0.5551,0.629,7.23,TRUE
14810,Technology/Computer,Nurse Practitioners,29-1171.00,187000,12.1,27.8,TRUE,FALSE,1,0.4772,6.77,TRUE
