emp_id,sector,soc_code,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,is_remote_eligible,skill_transferability_score,org_ai_maturity_stage,task_codifiability_score,education_mismatch_idx,displacement_occurred
13870,Office Support,23-1021.00,58.49,28.11,0.4434,True,0.7476,3,0.7143,1.0,True
13871,Management,11-3051.04,19.33,19.55,0.3286,True,0.0668,1,0.6512,0.6793,False
13872,Office Support,31-1131.00,74.75,23.14,0.5617,True,0.8312,2,0.7019,0.416,False
13873,Office Support,27-1026.00,80.78,5.67,0.82,True,0.4068,2,0.5634,0.5774,True
13874,Office Support,53-6011.00,75.87,29.15,0.8621,True,0.5891,3,0.8085,0.1619,True
13875,Technology/Computer,15-1299.06,24.81,47.71,0.0479,True,0.1662,2,0.2994,0.0357,False
13876,Office Support,25-9042.00,76.43,32.89,0.8721,True,0.5203,1,0.7393,0.253,True
13877,Technology/Computer,43-3031.00,0.0,56.66,0.0,True,0.5743,1,0.8556,1.0,False
13878,Office Support,15-2099.01,79.9,30.26,0.8234,True,0.5821,2,0.6222,0.8218,True
13879,Technology/Computer,15-1299.08,37.86,55.01,0.446,True,0.5138,1,0.8906,0.4159,True
13880,Office Support,31-1132.00,52.47,11.36,0.5063,False,0.735,2,0.5639,0.5829,False
13881,Construction,47-2141.00,21.9,2.2,0.1521,False,0.2942,1,0.8576,0.5125,False
13882,Office Support,25-9021.00,65.08,20.97,0.6651,True,0.5362,1,0.701,0.3342,False
13883,Management,11-3051.04,21.26,26.8,0.2146,True,0.8008,2,0.9792,0.7056,False
13884,Education,25-1052.00,10.07,37.69,0.0,True,0.4444,2,0.6964,0.8063,True
13885,Office Support,53-6031.00,78.72,20.65,0.609,False,0.5838,3,0.6644,0.451,False
13886,Technology/Computer,25-1193.00,36.91,48.05,0.296,True,0.5869,1,0.8687,0.801,False
13887,Production,51-2011.00,6.31,20.41,0.1316,False,0.5724,3,0.7189,0.0278,False
13888,Office Support,51-6092.00,53.22,8.76,0.404,False,0.3765,1,0.7126,0.888,False
13889,Production,47-5011.00,35.27,16.63,0.2434,True,0.4658,1,0.6951,0.6327,True
13890,Office Support,29-1127.00,90.05,18.78,0.8948,True,0.6172,4,0.7061,0.512,True
13891,Office Support,53-4031.00,53.98,12.44,0.5786,True,0.5711,5,0.7505,0.6489,True
13892,Education,25-1126.00,14.97,27.6,0.116,True,0.3368,2,0.8219,0.3417,False
13893,Office Support,47-5081.00,70.13,23.47,0.8021,True,0.6822,5,0.8595,0.1861,True
13894,Life/Physical Science,19-1013.00,14.68,21.84,0.2226,False,0.4067,5,0.8935,0.4243,True
13895,Life/Physical Science,19-3022.00,3.49,28.36,0.0,False,0.174,2,0.7236,0.5,False
13896,Office Support,31-2011.00,92.15,20.04,0.7925,True,0.8709,1,0.8171,0.5341,True
13897,Education,25-3099.00,32.5,15.6,0.2379,True,0.1995,2,0.2167,0.1719,False
13898,Office Support,25-3041.00,99.98,16.41,0.9638,True,0.3402,2,0.7195,1.0,True
13899,Office Support,47-5043.00,77.92,11.76,0.7481,True,0.4653,2,0.7818,0.265,True
13900,Office Support,13-1131.00,79.02,22.38,0.8316,False,0.7989,2,0.5674,0.8704,False
13901,Technology/Computer,29-1031.00,29.13,37.82,0.3073,False,0.4445,2,0.7304,0.0,False
13902,Arts & Design,35-3011.00,35.22,19.93,0.2976,True,0.4037,1,0.6473,0.237,True
13903,Office Support,13-1031.00,92.41,10.8,0.8058,False,0.9034,2,0.6569,0.0,False
13904,Sales,13-1021.00,11.87,25.23,0.0632,True,0.6543,2,0.6101,0.1103,False
13905,Food Service,35-2019.00,17.79,0.0,0.0215,False,0.5798,2,0.0607,0.3256,False
13906,Office Support,29-2053.00,78.84,16.84,0.7144,False,0.5683,3,0.8019,0.4333,False
13907,Office Support,29-1023.00,70.35,9.25,0.715,True,0.6145,2,0.6344,0.3693,True
13908,Production,51-9023.00,23.89,22.63,0.0539,False,0.5702,3,0.5227,0.4052,False
13909,Management,11-9171.00,5.57,21.18,0.0851,True,0.3871,2,0.8983,0.3921,False
13910,Office Support,47-2053.00,48.73,34.23,0.5853,True,0.9022,2,0.7077,0.5266,False
13911,Production,51-4023.00,39.91,22.91,0.503,False,0.532,4,0.756,0.4898,False
13912,Office Support,53-1044.00,79.4,12.75,0.9011,True,0.4341,2,0.8108,0.5673,True
13913,Architecture & Engineering,17-3029.00,0.0,30.88,0.061,False,0.4423,2,0.0,0.6584,False
13914,Legal,23-2099.00,50.56,51.37,0.414,False,0.6017,4,0.4984,0.4617,True
13915,Office Support,51-9195.05,68.06,15.92,0.6107,True,0.3659,1,0.5848,0.1182,True
13916,Sales,13-1023.00,10.27,31.43,0.018,False,0.5444,1,0.8398,0.3719,False
13917,Life/Physical Science,19-1011.00,31.04,28.89,0.2193,True,0.0,3,0.8913,0.1657,False
13918,Office Support,23-1012.00,84.16,25.28,0.8105,False,0.2749,5,0.3705,0.6139,False
13919,Office Support,29-1211.00,79.74,20.63,0.6945,False,0.1754,2,0.7823,0.4967,False
13920,Protective Service,33-1099.00,4.58,8.17,0.1422,False,0.905,3,0.0,0.3015,False
13921,Office Support,49-3043.00,59.1,20.89,0.7043,True,0.3943,4,0.7438,0.4183,False
13922,Office Support,13-1071.00,69.17,37.21,0.8222,True,0.4264,2,0.6953,0.5602,True
13923,Management,11-1011.03,0.8,21.24,0.0,True,0.7018,5,0.7517,0.6927,False
13924,Production,51-2011.00,15.66,4.15,0.0419,False,0.3889,3,0.7681,0.2849,False
13925,Office Support,53-6051.07,73.81,36.01,0.6765,True,0.4513,1,0.3561,0.0,True
13926,Office Support,51-9123.00,68.66,18.2,0.5085,False,0.6055,2,0.6197,0.7771,False
13927,Office Support,39-3092.00,77.18,17.46,0.8753,True,0.3752,2,0.631,0.6805,True
13928,Production,47-5041.00,32.79,20.72,0.3776,False,0.4347,2,0.5038,0.4141,False
13929,Office Support,39-7011.00,76.99,17.39,0.6192,False,0.3828,1,0.6901,0.0716,False
13930,Office Support,45-1011.00,61.83,7.91,0.7089,True,0.3048,2,0.7838,0.2674,True
13931,Office Support,47-2042.00,68.2,16.06,0.7256,False,0.7161,5,0.7706,0.701,False
13932,Office Support,51-6041.00,69.37,22.13,0.7171,True,0.5032,2,0.5474,0.831,False
13933,Technology/Computer,15-1251.00,38.29,74.43,0.5068,True,0.6825,2,0.555,0.9717,False
13934,Office Support,47-2231.00,87.6,29.25,0.8066,True,0.8591,3,0.8018,0.3628,False
13935,Management,11-3051.06,28.91,27.5,0.3529,True,0.7242,3,0.8788,0.0796,False
13936,Office Support,47-2171.00,62.53,2.99,0.4318,True,0.1987,1,0.7835,0.0836,True
13937,Office Support,49-2093.00,90.73,18.14,0.9221,True,0.4631,1,0.7723,0.0422,True
13938,Technology/Computer,15-1299.05,4.94,51.03,0.0,True,0.6482,1,0.7708,0.0,False
13939,Office Support,39-4021.00,74.05,24.08,0.6705,True,0.1232,3,0.5057,0.2884,True
13940,Office Support,47-3011.00,75.81,32.44,0.5564,True,0.72,1,0.6158,0.7633,False
13941,Management,11-9151.00,19.64,19.71,0.1038,False,0.4827,1,0.7889,0.1917,False
13942,Production,51-9023.00,10.98,30.48,0.184,False,0.7386,3,0.7217,0.5121,False
13943,Office Support,43-4151.00,72.35,14.55,0.5313,True,0.5042,3,0.6764,0.9806,True
13944,Technology/Computer,15-1221.00,25.48,45.86,0.2439,True,0.5996,4,0.7936,0.3574,True
13945,Arts & Design,11-9032.00,27.91,40.91,0.2525,False,0.3641,3,0.8026,1.0,False
13946,Protective Service,43-5032.00,11.81,15.5,0.1458,False,0.373,1,0.6024,0.7212,True
13947,Production,51-9151.00,6.22,9.12,0.0302,False,0.5673,3,0.7953,0.2425,False
13948,Arts & Design,47-5023.00,34.14,46.95,0.1407,False,0.8746,5,0.6705,0.0555,False
13949,Education,25-1071.00,0.0,19.5,0.0,False,0.5851,2,0.9095,0.0,False
13950,Office Support,25-9021.00,85.56,18.24,0.7632,True,0.3918,2,0.7019,0.5929,True
13951,Office Support,29-1131.00,79.49,30.87,0.8222,True,0.6629,2,0.9432,0.2543,True
13952,Life/Physical Science,19-1023.00,0.01,42.96,0.0,True,0.2096,2,0.7745,0.2404,False
13953,Office Support,49-9043.00,73.08,20.25,0.5678,True,0.5634,2,0.7956,0.0,True
13954,Arts & Design,35-9011.00,25.37,29.33,0.2143,True,0.3534,3,0.5016,0.4341,True
13955,Office Support,29-2034.00,71.42,40.51,0.7336,True,0.6491,3,0.6848,0.918,True
13956,Education,25-1061.00,24.35,26.08,0.1165,False,0.2883,1,0.7569,0.8866,False
13957,Office Support,43-4011.00,76.47,6.52,0.793,True,0.6603,3,0.6281,0.1241,True
13958,Healthcare Practitioners,31-9092.00,28.18,17.78,0.1813,True,0.681,2,1.0,0.5352,False
13959,Architecture & Engineering,17-2031.00,0.0,27.19,0.0,True,0.3003,1,0.686,0.5141,False
13960,Management,11-9041.00,17.79,17.37,0.128,True,0.6287,1,0.9496,1.0,True
13961,Office Support,55-3015.00,56.24,23.15,0.6607,False,0.3797,2,0.6535,0.931,False
13962,Technology/Computer,29-1229.04,32.78,42.21,0.2674,True,0.4878,5,0.9503,0.8924,False
13963,Office Support,19-3011.01,67.32,24.96,0.79,True,0.8248,2,0.6918,0.3527,False
13964,Office Support,39-3019.00,63.14,23.53,0.6324,True,0.4578,3,0.5926,0.0,True
13965,Technology/Computer,55-1019.00,32.3,39.65,0.2693,False,0.1934,4,0.3083,0.3166,False
13966,Healthcare Practitioners,29-1141.02,7.87,14.82,0.0533,True,0.5026,2,0.813,0.2113,False
13967,Education,25-1122.00,15.2,34.03,0.2219,True,0.0,3,0.7113,0.7955,True
13968,Architecture & Engineering,17-3029.00,12.79,46.21,0.0311,True,0.72,5,0.1483,1.0,False
13969,Technology/Computer,15-1241.00,18.17,47.94,0.0603,True,0.6316,1,0.6954,0.6658,False
13970,Technology/Computer,43-2011.00,20.85,44.62,0.2639,True,0.3946,2,0.3626,0.2843,False
13971,Management,11-9179.00,6.77,31.43,0.1088,True,0.5986,4,0.0674,0.091,False
13972,Office Support,19-3093.00,100.0,33.46,1.0,True,0.7302,2,0.6578,0.5489,True
13973,Production,51-9041.00,12.92,15.57,0.1221,False,0.2957,2,0.7397,0.3686,False
13974,Office Support,31-9095.00,78.2,21.37,0.9226,True,0.5131,1,0.7902,0.7934,True
13975,Office Support,51-9198.00,87.3,22.5,0.7494,True,0.2019,1,0.6182,0.3134,True
13976,Office Support,27-1026.00,69.35,28.64,0.6101,False,0.6986,2,0.6772,0.664,False
13977,Production,53-1043.00,3.9,22.24,0.0393,False,0.8329,3,0.9078,0.1639,False
13978,Office Support,55-3011.00,79.7,25.53,0.7636,True,0.4374,2,0.918,0.535,True
13979,Healthcare Practitioners,31-9092.00,0.0,23.13,0.1025,False,0.4206,5,0.7552,0.4013,False
13980,Business & Financial,13-1111.00,40.1,30.95,0.4036,True,0.567,3,0.8949,0.706,False
13981,Office Support,13-2072.00,89.1,30.25,0.8682,True,0.5053,1,0.7147,0.5572,True
13982,Technology/Computer,27-3043.00,12.95,43.73,0.0881,False,0.3677,4,0.5492,0.4787,True
13983,Production,51-4081.00,4.0,11.64,0.2098,True,0.3016,3,0.7946,0.8336,False
13984,Office Support,51-4199.00,58.45,20.18,0.5811,True,0.7021,3,0.481,0.125,False
13985,Management,15-2051.02,13.16,30.62,0.2466,True,0.854,1,0.7098,0.474,True
13986,Office Support,49-3043.00,70.32,18.05,0.5867,True,0.8507,1,0.5925,0.624,True
13987,Legal,23-1011.00,45.99,39.02,0.5127,False,0.6559,1,0.8328,0.2198,False
13988,Office Support,47-4041.00,67.13,19.4,0.6175,False,0.3199,3,0.7712,0.6768,False
13989,Technology/Computer,53-4022.00,0.78,56.59,0.0,True,0.6517,2,0.5742,1.0,False
13990,Sales,43-5011.00,14.18,30.0,0.3953,True,0.4507,3,0.6395,0.0,False
13991,Technology/Computer,55-1019.00,23.07,41.97,0.2724,True,0.6497,3,0.3341,0.5579,True
13992,Technology/Computer,13-1199.04,36.36,48.01,0.3079,False,1.0,2,0.8178,0.5928,False
13993,Healthcare Practitioners,29-1126.00,7.33,12.41,0.0655,True,0.573,1,0.8493,0.2391,False
13994,Production,53-5022.00,7.1,2.92,0.347,False,0.777,2,0.8723,0.3572,False
13995,Life/Physical Science,19-2021.00,29.18,23.64,0.2695,False,0.0,1,0.6749,0.9296,False
13996,Office Support,51-6051.00,82.06,14.79,0.8412,True,0.495,1,0.6581,0.795,True
13997,Office Support,15-2099.01,86.83,29.53,0.9543,True,0.5082,2,0.6827,0.6907,True
13998,Office Support,49-9081.00,81.55,30.56,0.7705,True,0.0645,2,0.8756,0.1063,True
13999,Production,47-2071.00,7.39,19.56,0.0541,True,0.3977,2,0.7615,1.0,False
14000,Office Support,55-2013.00,83.66,33.24,0.6615,True,0.1964,2,0.8089,0.414,True
14001,Healthcare Practitioners,21-1022.00,1.62,7.42,0.0,False,0.7548,3,0.9596,0.2895,False
14002,Office Support,49-2095.00,89.24,17.35,0.8234,True,0.9726,2,0.8507,0.498,False
14003,Office Support,49-2094.00,56.99,23.81,0.5711,True,0.8806,1,0.8881,0.1538,True
14004,Office Support,47-2043.00,50.58,18.18,0.4651,False,0.534,3,0.7693,0.1795,False
14005,Office Support,37-3019.00,74.84,15.92,0.7789,True,0.2406,3,0.6409,1.0,True
14006,Technology/Computer,25-1124.00,28.02,48.39,0.2552,True,0.5198,1,0.7459,0.0264,False
14007,Life/Physical Science,19-2021.00,10.97,19.01,0.0627,False,0.3476,1,0.8335,0.7883,False
14008,Office Support,25-9021.00,70.45,25.69,0.722,True,0.845,2,0.8983,0.5904,True
14009,Education,25-2021.00,33.13,18.62,0.3686,True,0.3746,2,0.778,0.7077,False
14010,Technology/Computer,47-5013.00,27.12,40.52,0.1573,True,0.4099,1,1.0,0.6304,False
14011,Office Support,19-2043.00,83.3,22.82,0.8528,False,0.4441,3,0.9105,0.5969,False
14012,Education,25-2022.00,21.85,8.61,0.2233,False,0.3409,1,0.8001,1.0,False
14013,Food Service,35-2019.00,0.0,12.92,0.0295,False,0.495,3,0.0,0.1807,False
14014,Technology/Computer,53-4022.00,33.33,63.03,0.3921,True,0.1432,3,0.6782,0.6647,False
14015,Office Support,19-4012.01,77.48,16.76,0.846,True,0.7773,3,0.6282,0.6975,True
14016,Business & Financial,15-2051.01,28.7,46.2,0.2515,True,0.5666,2,0.713,0.4741,False
14017,Production,53-7021.00,21.08,34.57,0.1994,False,0.5808,2,0.679,1.0,False
14018,Office Support,51-3023.00,76.54,24.47,0.804,False,0.2744,4,0.6613,0.3082,False
14019,Production,47-5041.00,0.0,26.02,0.0,False,0.8358,1,0.8299,0.0659,False
14020,Business & Financial,19-2041.01,38.3,30.75,0.2891,True,0.6913,3,0.5208,0.0,False
14021,Office Support,19-3099.01,96.63,17.55,1.0,False,0.3187,2,0.7416,0.4286,False
14022,Architecture & Engineering,53-2011.00,17.49,29.77,0.2823,False,0.7865,3,0.7213,0.8202,False
14023,Life/Physical Science,19-1029.04,20.15,44.04,0.4724,False,0.6255,3,0.7609,0.6167,False
14024,Office Support,23-1021.00,82.26,38.79,0.9548,True,0.527,2,0.8028,0.6479,True
14025,Office Support,49-3093.00,78.13,17.51,0.7563,False,0.3678,4,0.631,0.4231,True
14026,Office Support,47-2043.00,61.37,5.86,0.4521,True,0.4819,1,0.8019,0.7521,True
14027,Office Support,19-4044.00,65.65,34.5,0.5741,True,0.9733,1,0.6364,0.1541,False
14028,Office Support,39-3091.00,79.11,26.34,0.8786,True,0.882,3,0.6173,0.1964,True
14029,Office Support,29-9091.00,75.31,30.93,0.7215,True,0.0,2,0.7633,0.7286,True
14030,Technology/Computer,53-4022.00,28.82,50.43,0.149,True,0.5562,2,0.7424,0.7047,True
14031,Management,11-2011.00,4.7,22.54,0.0,False,0.9106,1,0.659,0.5929,True
14032,Office Support,51-4061.00,75.07,13.01,0.8104,True,0.158,3,0.597,0.5112,True
14033,Management,21-2021.00,0.73,13.61,0.196,True,0.994,4,0.688,1.0,False
14034,Office Support,47-2082.00,79.55,24.94,0.9084,True,0.0462,2,0.594,0.4718,True
14035,Office Support,47-2082.00,69.48,21.78,0.8259,True,0.1086,2,0.5555,0.4467,True
14036,Life/Physical Science,19-1031.00,11.06,23.28,0.0,False,0.5058,1,0.9142,0.4494,False
14037,Office Support,49-9099.01,68.48,18.64,0.7142,True,0.514,2,0.86,0.5245,True
14038,Office Support,37-3019.00,80.71,23.61,0.932,True,0.2626,1,0.8893,1.0,True
14039,Office Support,29-1127.00,70.53,15.86,0.6764,True,0.2613,2,0.836,0.0978,True
14040,Management,11-3051.06,13.71,14.46,0.0917,False,0.697,2,0.6997,0.3875,False
14041,Technology/Computer,49-9097.00,13.37,38.61,0.1704,True,0.44,2,0.5963,0.4546,False
14042,Construction,47-4011.00,11.13,14.01,0.0399,False,0.122,2,0.9612,0.7771,False
14043,Management,11-3121.00,8.77,24.51,0.3875,True,0.7029,2,0.9621,0.5803,False
14044,Office Support,43-9031.00,78.16,24.71,0.936,False,0.6894,3,0.5465,0.3413,False
14045,Office Support,55-1017.00,65.63,22.18,0.7384,True,0.0669,5,0.7715,0.5601,False
14046,Office Support,47-5032.00,69.16,28.74,0.664,False,0.2387,2,0.8506,0.1583,False
14047,Office Support,49-3042.00,74.61,28.13,0.7364,False,0.9746,2,0.7703,1.0,True
14048,Healthcare Practitioners,29-1126.00,32.11,22.64,0.3974,False,0.4583,2,0.8289,0.2211,False
14049,Production,53-5022.00,0.0,26.08,0.0037,False,0.6129,1,0.5097,0.7934,False
14050,Healthcare Practitioners,31-2021.00,8.42,19.43,0.1161,True,0.4585,3,0.8582,0.3862,False
14051,Office Support,49-9099.01,83.83,25.58,0.8203,True,0.518,1,0.8581,0.8263,True
14052,Education,25-1126.00,0.0,28.49,0.0106,False,0.84,3,0.8264,0.8442,False
14053,Architecture & Engineering,17-2031.00,21.55,21.06,0.1164,False,0.8777,4,0.9277,0.4053,False
14054,Office Support,43-4051.00,64.78,28.08,0.6244,True,0.9421,1,0.7545,0.2841,False
14055,Office Support,45-4011.00,77.28,17.64,0.7157,True,0.4815,1,0.5974,0.7438,True
14056,Architecture & Engineering,17-2199.03,14.81,30.24,0.2696,False,0.4146,2,0.6672,0.793,False
14057,Healthcare Practitioners,29-1141.01,15.56,10.83,0.2479,False,0.9137,3,0.8924,0.4292,False
14058,Office Support,51-4052.00,78.86,15.26,0.5711,True,0.5371,3,0.5676,0.2708,True
14059,Education,25-2012.00,10.05,26.18,0.0,False,0.7214,1,0.6266,0.0,False
14060,Technology/Computer,13-1141.00,36.52,53.9,0.3064,True,0.6229,1,0.7415,0.3183,True
14061,Office Support,51-7099.00,67.99,26.75,0.6112,True,0.7155,2,0.6568,0.2158,True
14062,Technology/Computer,29-1299.00,26.75,50.13,0.2738,True,0.5239,2,0.1833,0.3371,True
14063,Office Support,43-4071.00,76.06,20.98,0.6417,False,0.5473,2,0.7723,0.6805,False
14064,Office Support,43-5021.00,95.65,20.88,0.8716,True,0.7249,3,0.6717,0.1733,False
14065,Office Support,31-2012.00,85.65,21.02,0.8948,True,0.6018,3,0.7594,0.3022,True
14066,Management,27-2012.00,12.35,2.25,0.0,False,0.3117,1,0.7647,1.0,False
14067,Office Support,47-2221.00,91.57,26.02,0.7386,True,0.1991,3,0.5783,0.6727,True
14068,Architecture & Engineering,17-2111.02,0.0,41.89,0.0,False,0.608,2,0.9989,0.3298,False
14069,Technology/Computer,13-2041.00,28.65,45.15,0.4052,True,0.6673,3,0.6248,0.3929,True
14070,Office Support,49-9099.01,85.33,20.27,0.8087,False,0.6895,2,0.7053,0.9898,True
14071,Healthcare Practitioners,19-5011.00,12.41,6.07,0.1615,False,0.5952,3,0.8261,0.3558,False
14072,Business & Financial,15-2031.00,46.43,40.98,0.5488,True,0.5674,2,0.6893,0.7317,True
14073,Technology/Computer,35-3031.00,29.39,60.82,0.175,True,0.4763,2,0.5712,0.8613,False
14074,Office Support,47-2142.00,75.37,24.58,0.623,True,0.5255,1,0.6495,0.3392,True
14075,Healthcare Practitioners,29-2057.00,22.44,23.08,0.2196,False,0.4776,3,0.7162,0.9001,False
14076,Office Support,53-3054.00,75.47,32.7,0.7738,True,0.3675,1,0.7096,0.693,True
14077,Education,25-4031.00,12.54,35.1,0.0009,True,0.5202,4,0.5781,0.0,False
14078,Healthcare Practitioners,21-1091.00,12.2,22.55,0.0742,False,0.4604,1,0.8735,0.255,False
14079,Management,11-3071.04,14.54,38.45,0.0965,True,0.5558,3,1.0,0.9552,False
14080,Healthcare Practitioners,19-2041.00,0.0,22.66,0.0352,False,0.3718,3,0.8459,0.0,False
14081,Education,43-4121.00,10.22,29.1,0.1798,False,0.042,1,0.5959,0.0,False
14082,Office Support,13-1041.01,70.95,23.01,0.7366,False,0.6595,3,0.6114,0.3159,True
14083,Technology/Computer,29-1229.04,27.56,44.36,0.1192,True,0.7183,1,0.8793,0.508,False
14084,Office Support,27-3091.00,72.72,17.12,0.8986,False,0.799,2,0.7022,0.0,False
14085,Office Support,49-9099.01,64.57,27.74,0.569,True,0.2445,2,0.8293,0.649,True
14086,Technology/Computer,15-1212.00,7.99,51.83,0.1076,True,0.0,2,0.8544,0.6947,False
14087,Office Support,55-3011.00,92.64,21.74,0.8647,True,0.4713,4,0.9998,0.5325,True
14088,Life/Physical Science,19-1029.01,9.8,26.86,0.0,False,0.5476,5,0.8002,0.4309,False
14089,Office Support,39-5092.00,82.85,12.6,0.9193,True,0.3922,3,0.6482,0.7141,True
14090,Office Support,21-2011.00,92.12,26.35,0.9617,False,0.3763,3,0.7709,0.5986,False
14091,Business & Financial,27-3023.00,43.51,45.5,0.3198,True,0.3946,3,0.7266,0.3437,False
14092,Architecture & Engineering,17-2199.00,11.05,40.38,0.1676,True,0.6005,3,0.1363,0.7125,False
14093,Healthcare Practitioners,29-1151.00,17.16,11.43,0.0395,True,0.5641,2,0.9556,0.641,False
14094,Office Support,53-5021.00,90.74,16.51,0.773,True,0.2657,5,0.6573,0.0,True
14095,Healthcare Practitioners,53-3011.00,18.95,11.7,0.2021,False,0.2214,5,0.7997,0.4535,False
14096,Office Support,55-3012.00,82.27,35.39,0.8557,True,0.8471,1,1.0,0.9867,True
14097,Office Support,29-1299.01,77.4,18.24,0.7726,True,0.5924,1,0.749,0.5318,True
14098,Office Support,29-1071.00,85.37,29.36,0.7516,False,0.4017,2,1.0,0.6119,False
14099,Production,51-2011.00,8.9,11.79,0.1541,False,0.1248,2,0.8424,1.0,False
14100,Healthcare Practitioners,31-9093.00,12.89,20.62,0.2404,True,0.8621,2,0.7594,0.3729,False
14101,Healthcare Practitioners,29-2036.00,22.86,19.88,0.2014,False,0.6854,5,0.6886,0.8634,False
14102,Office Support,19-3041.00,69.02,15.66,0.7447,True,0.4847,1,0.835,0.5423,True
14103,Arts & Design,27-1024.00,23.38,38.45,0.3615,True,0.6056,2,0.5793,1.0,False
14104,Life/Physical Science,19-2099.01,19.51,30.9,0.1621,True,0.9394,3,0.8588,0.9254,False
14105,Office Support,39-1013.00,75.96,15.88,0.8448,True,0.0,3,0.5906,0.2136,True
14106,Technology/Computer,15-1253.00,19.01,58.8,0.2146,True,0.7377,1,0.8741,0.7275,False
14107,Management,11-9111.00,19.78,30.52,0.1193,False,0.5986,1,0.78,0.9869,False
14108,Office Support,43-4051.00,69.47,15.53,0.6717,False,0.615,3,0.7864,0.5292,False
14109,Office Support,13-1131.00,62.89,12.39,0.7818,True,0.0,3,0.678,0.6513,True
14110,Office Support,53-1042.01,87.69,29.35,0.9998,True,0.2315,5,0.8847,0.5513,True
14111,Arts & Design,27-1022.00,35.45,40.65,0.423,True,0.1022,3,0.6493,0.8744,False
14112,Office Support,51-2021.00,76.02,17.58,0.6962,True,0.4616,2,0.5158,0.7683,True
14113,Office Support,13-2099.00,80.12,30.17,1.0,False,0.8801,1,0.7273,0.268,False
14114,Production,51-4051.00,2.98,26.38,0.0,False,0.3094,2,0.657,0.5631,False
14115,Education,25-1112.00,6.55,29.49,0.0379,True,0.5107,5,0.7401,0.6656,False
14116,Management,11-3051.04,16.2,26.57,0.0422,True,0.5739,4,0.7927,0.0,False
14117,Food Service,35-9099.00,17.35,13.14,0.2936,False,0.6187,2,0.0772,0.7636,False
14118,Office Support,43-4171.00,87.44,17.69,1.0,False,0.3497,2,0.6546,0.5453,False
14119,Production,39-4012.00,5.74,21.56,0.0446,False,0.6928,5,0.0,0.2822,False
14120,Office Support,49-9044.00,80.76,24.28,0.8718,True,0.9045,2,0.7855,0.8122,False
14121,Education,25-2057.00,15.52,32.4,0.2556,True,0.562,3,0.6654,0.2559,False
14122,Office Support,29-1241.00,70.21,4.23,0.9168,True,0.7581,1,0.9984,0.5201,False
