emp_id,sector,soc_code,job_title,job_category,experience_level,years_of_experience,education_required,city,country,is_remote_eligible,remote_type,is_remote_friendly,company_size,annual_salary_usd,salary_min_usd,salary_max_usd,salary_tier,ai_salary_premium_pct,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,required_skills_count,is_llm_role,demand_score,demand_growth_yoy_pct,hiring_urgency,job_openings,projected_openings_2030,benefits_score_10,posting_year,posting_month,is_senior,gender_diversity_pct,ai_impact_level,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,task_codifiability_score,skill_transferability_score,org_ai_maturity_stage,education_mismatch_idx,resilience_score,job_zone,median_salary_onet,chance_of_automation_onet,bls_employment_baseline,working_age_pop_baseline,claude_ai_adoption_index,api_adoption_index,task_thinking_fraction,task_validation_fraction,task_learning_fraction,task_directive_fraction,task_iteration_fraction,task_feedback_loop_fraction,job_forecast_onet,is_bright_outlook_onet,is_green_onet,state_gdp_baseline,country_gdp_baseline,overall_risk_category,displacement_occurred
14781,Production,51-8011.00,Nuclear Power Reactor Operators,ML Operations,Senior (6-9 yrs),7,Master's,Chicago,USA,0,On-site,0,SME (51-500),203000,162400,243600,Senior ($200-300k),14.5,1,0,1,1,1,7,1,93,79.6,High,4,7962,7.3,2025,8,1,34.86,Low,19.5,40.38,0.1596,0.1788,0.2531,4,0.539,17.37,3,94350,95,621409,29626619,64.77,21.48,0.3521,0.1684,0.0519,0.1814,0.1473,0.0988,500,0,1,2.55722E+11,1.78084E+13,Low Risk,0
14782,Office Support,51-8013.04,Hydroelectric Plant Technicians,AI Engineering,Senior (6-9 yrs),4,Bachelor's,San Francisco,USA,1,Remote,1,Enterprise (5000+),240000,192000,288000,Senior ($200-300k),8.4,0,0,1,1,0,6,1,82,18.3,High,7,6974,8.5,2025,10,1,33.96,High,80.83,26.62,0.5702,0.933,1,2,0.433,4.5,3,60000,0.8083,1903785,39541073,36.84,76.03,0.1801,0.1837,0.1874,0.1796,0.1398,0.1294,Average,0,0,2.62813E+11,1.07127E+13,High Risk,0
14783,Office Support,47-4051.00,Highway Maintenance Workers,Data Engineering,Lead (10+ yrs),8,Bootcamp/Self-taught,Seattle,USA,1,Remote,1,Big Tech (FAANG+),264000,211200,316800,Senior ($200-300k),9.4,0,1,0,0,1,3,0,88,17.9,Medium,5,1117,6.7,2026,2,0,35.78,High,74.15,29.24,0.5491,0.7908,0.2011,3,0.2163,4.52,2,39690,87,1475683,14474345,56.96,21.17,0.1352,0.1415,0.0919,0.1905,0.3548,0.0861,18400,0,0,1.94558E+11,1.30502E+13,High Risk,1
14784,Construction,47-4099.00,"Construction and Related Workers, All Other",Data Science,Senior (6-9 yrs),4,PhD,New York,USA,0,On-site,0,SME (51-500),231000,184800,277200,Senior ($200-300k),9.5,1,0,1,1,1,8,1,92,74.8,High,4,1864,7.4,2025,1,1,36.5,Low,14.63,54.83,0.1243,0.2674,0.4006,4,0,15.91,3,38860,71,1431287,11158025,37.33,19.14,0.223,0.209,0.1387,0.1386,0.2185,0.0721,4900,1,0,1.8403E+11,1.86376E+13,Low Risk,0
14785,Office Support,29-1011.00,Chiropractors,AI Engineering,Lead (10+ yrs),9,Master's,Berlin,Germany,0,On-site,0,Mid-size (501-5000),203000,162400,243600,Senior ($200-300k),7,0,1,0,1,1,4,1,87,15.8,Low,3,835,8.1,2025,10,0,43.89,High,79.5,12.46,0.6164,0.9786,0.5543,3,0.1471,3.86,5,71410,3,178454,19287596,62.86,53.73,0.4513,0.2326,0.0721,0.0771,0.0446,0.1223,1800,1,0,1.3657E+11,8.47846E+12,High Risk,1
14786,Office Support,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Product,Senior (6-9 yrs),7,Associate's,Toronto,Canada,1,Remote,1,Enterprise (5000+),196000,156800,235200,Upper-Mid ($150-200k),8.6,0,1,0,0,0,2,0,85,29.9,High,8,1192,6.8,2026,3,1,56.1,High,68.03,20.69,0.6004,0.514,0.3828,2,0.2771,6.84,2,22160,97,182387,13728188,62.73,55.64,0.2562,0.1994,0.0842,0.1479,0.1891,0.1232,107600,1,0,3.02777E+11,2.09304E+13,High Risk,1
14787,Office Support,45-2011.00,Agricultural Inspectors,Data Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,Seattle,USA,0,On-site,0,SME (51-500),160000,128000,192000,Upper-Mid ($150-200k),14.8,1,0,1,0,0,5,1,88,14.4,Low,4,985,9.5,2026,2,0,70.96,Medium,55.43,15.78,0.29,0.6556,0.5269,3,0.2946,4.36,2,44140,94,189381,32227954,55.17,42.9,0.1633,0.1559,0.096,0.0976,0.3511,0.1361,2700,0,1,2.14691E+11,1.75402E+13,Medium Risk,0
14788,Technology/Computer,49-2098.00,Security and Fire Alarm Systems Installers,Governance,Senior (6-9 yrs),12,Bootcamp/Self-taught,London,UK,1,Remote,1,Big Tech (FAANG+),176000,140800,211200,Upper-Mid ($150-200k),10,0,1,1,0,0,3,1,72,15.3,Medium,2,5718,9.8,2025,11,1,47.77,Medium,29.52,75.06,0.2339,0.1667,0.592,2,0.5307,4.06,3,47190,82,1535330,32731521,47.02,47.68,0.3687,0.0961,0.0742,0.2028,0.1834,0.0747,10500,1,0,2.9653E+11,1.24734E+13,Low Risk,1
14789,Food Service,35-3041.00,"Food Servers, Nonrestaurant",AI Engineering,Entry (0-2 yrs),8,Master's,Singapore,Singapore,0,On-site,0,SME (51-500),150000,120000,180000,Mid ($100-150k),8.7,1,0,0,0,1,4,1,95,67.4,Medium,3,2961,7.8,2026,3,0,70.92,Low,0,1.99,0,0.05,0.3429,2,0.1528,14.35,1,23290,86,969875,29560931,67.91,43.78,0.3869,0.1849,0.0704,0.0695,0.2412,0.0471,46500,1,0,27545272839,2.28524E+13,Low Risk,0
14790,Life/Physical Science,19-1099.00,"Life Scientists, All Other",AI Engineering,Mid (3-5 yrs),5,Master's,Zurich,Switzerland,0,On-site,0,Big Tech (FAANG+),242000,193600,290400,Senior ($200-300k),17,1,1,1,0,0,6,1,97,82.3,High,8,9470,6.9,2025,7,0,30.98,Low,0.53,78.17,0.003,0,0.4059,2,0,18.16,3,78190,-1,1043901,21410733,43.43,55.19,0.2642,0.2778,0.1139,0.104,0.1532,0.0868,700,0,0,1.17118E+11,7.46041E+12,Low Risk,0
14791,Office Support,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,Robotics,Entry (0-2 yrs),9,PhD,Sydney,Australia,0,On-site,0,Startup (1-50),125000,100000,150000,Mid ($100-150k),9.1,1,0,1,0,1,4,1,76,28.9,High,9,9365,6.8,2025,11,0,55.59,High,73.22,11.56,0.6328,0.7434,0.6687,1,0,6.69,3,57790,81,1903008,24561781,65.97,45.31,0.3767,0.0402,0.0806,0.1878,0.1987,0.1159,1400,0,1,92202322612,1.50328E+12,High Risk,1
14792,Technology/Computer,13-2011.00,Accountants and Auditors,Data Science,Lead (10+ yrs),9,Master's,London,UK,1,Remote,1,SME (51-500),225000,180000,270000,Senior ($200-300k),4.5,1,0,1,1,0,7,1,90,8.5,High,6,1066,9.3,2026,3,0,43.19,Low,23.6,67.41,0.196,0.3201,0.5312,1,0.3542,2.15,3,70500,94,1852961,13280871,36.87,61.03,0.3237,0.1952,0.1101,0.0648,0.2027,0.1035,146000,1,0,4.45935E+11,8.54629E+12,Low Risk,1
14793,Healthcare Practitioners,29-1141.00,Registered Nurses,AI Engineering,Senior (6-9 yrs),7,Bootcamp/Self-taught,New York,USA,1,Remote,1,Enterprise (5000+),293000,234400,351600,Senior ($200-300k),4,0,1,1,0,0,3,1,94,87.5,Low,2,7471,9.3,2026,1,1,50.24,Medium,33.54,47.74,0.2156,0.3937,0.4388,3,0.0982,17.9,3,71730,0.9,803461,36327298,45.86,42.3,0.1431,0.1462,0.1187,0.2082,0.2455,0.1384,210400,1,0,2.61966E+11,1.93428E+13,Medium Risk,1
14794,Office Support,49-9081.00,Wind Turbine Service Technicians,AI Engineering,Lead (10+ yrs),9,Master's,Berlin,Germany,1,Remote,1,Mid-size (501-5000),203000,162400,243600,Senior ($200-300k),7,0,0,0,0,1,2,0,87,15.8,Medium,3,4413,8.1,2025,10,0,79.25,High,70.07,13.41,0.4628,0.8454,0.5891,1,0.2318,3.86,3,54370,-1,1479524,37436948,44.08,45.78,0.2864,0.0902,0.1655,0.2295,0.0613,0.1672,1300,1,1,1.0992E+11,3.29057E+12,High Risk,0
14795,Production,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Product,Entry (0-2 yrs),7,PhD,Berlin,Germany,0,On-site,0,Mid-size (501-5000),140000,112000,168000,Mid ($100-150k),8.7,0,1,1,0,1,7,1,85,15.3,Low,4,2224,8,2026,2,0,24.92,Low,4.47,31.21,0.023,0.0696,0.9271,2,0,3.93,4,60000,0.0447,1381809,24406702,25.35,30.39,0.3027,0.151,0.1315,0.2046,0.0819,0.1282,Average,0,0,2.97286E+11,1.98764E+13,Low Risk,0
14796,Office Support,35-9021.00,Dishwashers,AI Engineering,Mid (3-5 yrs),7,Master's,Austin,USA,1,Remote,1,Startup (1-50),172000,137600,206400,Upper-Mid ($150-200k),9.3,0,1,0,0,1,5,1,95,28.2,Medium,4,2836,6.5,2026,2,0,53.49,Critical,91.26,20.06,0.7825,0.7772,0.4064,3,0.288,6.57,1,22730,77,1034500,2538962,48.91,55.2,0.358,0.1487,0.0695,0.1131,0.2152,0.0955,85000,0,0,3.09737E+11,1.57837E+12,High Risk,1
14797,Technology/Computer,17-3011.00,Architectural and Civil Drafters,AI Engineering,Lead (10+ yrs),7,Master's,Dubai,UAE,1,Remote,1,SME (51-500),280000,224000,336000,Senior ($200-300k),14.9,1,1,0,1,1,5,1,96,36.9,High,7,4238,7.7,2025,2,0,60.41,Low,24.48,100,0.1853,0.2276,0.8654,1,0.275,8.87,3,54920,52,774636,4140062,37.38,46.57,0.2481,0.1627,0.0996,0.2113,0.2169,0.0614,10700,0,0,1.60323E+11,1.79875E+13,Low Risk,1
14798,Production,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",Business,Senior (6-9 yrs),8,Associate's,Bangalore,India,0,On-site,0,Startup (1-50),95000,76000,114000,Entry (<$100k),12.9,0,1,0,0,0,4,0,78,7.3,Medium,5,2797,7.3,2025,11,1,27.25,Low,19.21,15.98,0.1245,0.2358,0.3411,2,0.0962,2.75,2,34200,-1,1006418,17978482,76.62,37.68,0.1305,0.2276,0.1408,0.1632,0.1654,0.1726,2300,0,0,3.51574E+11,1.67125E+13,Low Risk,0
14799,Office Support,33-1011.00,First-Line Supervisors of Correctional Officers,Architecture,Mid (3-5 yrs),13,Master's,Berlin,Germany,1,Remote,1,Startup (1-50),180000,144000,216000,Upper-Mid ($150-200k),11.9,0,1,1,0,1,7,1,84,29.2,High,7,1820,8.3,2025,11,0,62.9,High,66.36,23.5,0.4308,0.647,0.4354,1,0,7.03,3,63340,3,337483,49751949,38.49,48.06,0.3394,0.0955,0.0801,0.0688,0.259,0.1573,2800,0,0,1.94876E+11,6.6326E+12,High Risk,0
14800,Office Support,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Security,Entry (0-2 yrs),9,PhD,Zurich,Switzerland,1,Remote,1,Startup (1-50),140000,112000,168000,Mid ($100-150k),16.8,1,1,1,0,1,6,1,80,8.4,Medium,3,4500,8.9,2026,1,0,28.54,High,77.54,0,0.6893,0.6043,0.5481,2,0.4023,3.36,2,22160,97,105479,21053176,50.52,52.41,0.2622,0.0937,0.1467,0.1897,0.2521,0.0555,107600,1,0,4.65699E+11,1.44306E+12,High Risk,0
14801,Office Support,53-2012.00,Commercial Pilots,AI Engineering,Entry (0-2 yrs),4,Master's,Toronto,Canada,1,Remote,1,Startup (1-50),150000,120000,180000,Mid ($100-150k),10.9,1,0,1,0,1,4,1,95,19.6,Low,4,1818,6.7,2025,11,0,31.05,Critical,86.17,30.19,0.5249,0.8729,0.9442,2,0.2301,5.01,3,82240,55,888358,43763448,58.22,27.82,0.3451,0.1357,0.1298,0.0601,0.2327,0.0965,4600,1,0,4.42657E+11,2.44902E+13,High Risk,1
14802,Office Support,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Governance,Entry (0-2 yrs),5,Master's,Zurich,Switzerland,1,Remote,1,Enterprise (5000+),111000,88800,133200,Mid ($100-150k),8,1,0,1,1,0,6,1,72,24.2,High,8,5427,6.7,2026,1,0,72.75,High,73.95,37.63,0.524,0.8677,0.6655,4,0.2939,5.64,2,38250,98,1277839,7227881,69.19,35.61,0.2746,0.0668,0.0825,0.1163,0.3328,0.1269,54400,0,1,1.44291E+11,8.95705E+12,High Risk,0
14803,Healthcare Practitioners,29-1141.00,Registered Nurses,Business,Mid (3-5 yrs),5,Master's,Singapore,Singapore,0,On-site,0,Startup (1-50),104000,83200,124800,Mid ($100-150k),9.8,0,1,1,1,1,5,1,78,16,High,9,9232,9.2,2026,3,0,34.98,Low,20.68,39.8,0.14,0.2056,0.8979,1,0.3613,4.18,3,71730,0.9,137205,44205737,73.85,42.82,0.1757,0.1972,0.113,0.1919,0.2642,0.058,210400,1,0,3.57339E+11,2.29806E+13,Low Risk,0
14804,Office Support,33-3021.00,Detectives and Criminal Investigators,Product,Lead (10+ yrs),5,Bootcamp/Self-taught,Los Angeles,USA,0,On-site,0,Enterprise (5000+),283000,226400,339600,Senior ($200-300k),9.4,0,1,1,0,0,3,1,85,17.3,Medium,5,5627,8.9,2026,1,0,62.22,High,75.75,23.54,0.5205,0.7176,0.7156,1,0.1837,4.4,3,81920,34,1989952,23378330,33.04,89.73,0.3496,0.0551,0.1194,0.1134,0.2968,0.0657,7500,0,0,4.12906E+11,1.66187E+13,High Risk,1
14805,Office Support,43-4031.00,"Court, Municipal, and License Clerks",Research,Lead (10+ yrs),12,PhD,Toronto,Canada,1,Remote,1,SME (51-500),217000,173600,260400,Senior ($200-300k),10.2,1,0,1,0,0,4,1,88,6.2,Medium,5,816,7,2026,3,0,43.63,High,77.92,30.92,0.6786,0.8543,0.5963,1,0.235,2.26,3,38450,46,129890,22868835,46.42,39.14,0.3971,0.1246,0.0749,0.1565,0.1311,0.1157,14900,0,0,1.36026E+11,1.17061E+13,High Risk,1
14806,Education,25-1052.00,"Chemistry Teachers, Postsecondary",Security,Entry (0-2 yrs),4,Bachelor's,Los Angeles,USA,1,Remote,1,SME (51-500),140000,112000,168000,Mid ($100-150k),13,0,0,0,0,0,4,0,80,23.2,Medium,1,5891,7.9,2026,3,0,27.68,Low,20.63,42.7,0.171,0.2091,0.427,2,0.7239,5.94,5,79550,-1,636797,40501921,60.34,81.65,0.2172,0.1735,0.0656,0.156,0.2565,0.1311,2400,0,0,1.62273E+11,2.3836E+13,Low Risk,1
14807,Sales,41-3021.00,Insurance Sales Agents,Architecture,Lead (10+ yrs),9,Bootcamp/Self-taught,Beijing,China,1,Remote,1,Enterprise (5000+),180000,144000,216000,Upper-Mid ($150-200k),12.3,1,1,1,0,0,6,1,84,11.7,Medium,6,9748,8.2,2026,1,0,68.7,Low,12.93,46.81,0.0984,0.1911,0.0082,1,0.1032,3.57,4,50600,92,779015,20531650,45.66,58.67,0.1405,0.2145,0.0906,0.1841,0.2238,0.1466,53400,1,0,14780039551,5.06478E+12,Low Risk,0
14808,Management,11-3051.01,Quality Control Systems Managers,Robotics,Senior (6-9 yrs),7,Bootcamp/Self-taught,San Francisco,USA,1,Remote,1,Big Tech (FAANG+),288000,230400,345600,Senior ($200-300k),10.6,0,0,0,1,1,5,1,76,21,High,9,4941,9,2026,1,1,74.18,Low,14.25,63.02,0.0724,0.2396,0.7375,2,0.2124,5.26,4,103380,-1,952087,45624578,37.96,32.13,0.3998,0.2114,0.1246,0.0719,0.08,0.1123,13800,0,0,3.50175E+11,6.63079E+12,Low Risk,0
14809,Healthcare Practitioners,29-1129.01,Art Therapists,Data Science,Senior (6-9 yrs),7,PhD,Beijing,China,0,On-site,0,SME (51-500),138000,110400,165600,Mid ($100-150k),5.1,0,1,0,1,0,6,1,92,33,Low,3,1480,9.5,2026,1,1,57.71,Low,14.77,62.22,0.1062,0.0788,0.1571,4,0.0306,7.11,1,60000,0.1477,1810321,26259018,54.2,73.25,0.1168,0.207,0.0485,0.2757,0.2829,0.0691,Average,0,0,4.92223E+11,1.72504E+13,Low Risk,0
14810,Office Support,29-1221.00,"Pediatricians, General",Infrastructure,Senior (6-9 yrs),5,Associate's,Toronto,Canada,1,Remote,1,Startup (1-50),140000,112000,168000,Mid ($100-150k),10.9,0,1,1,1,1,8,1,85,24.8,High,7,9291,7.3,2025,4,1,29.81,High,73.68,19.43,0.599,0.7405,0.4425,3,0.1622,6.05,1,60000,0.7368,395216,35496990,43.9,33.22,0.3058,0.2136,0.1041,0.1137,0.1122,0.1506,Average,0,0,4.41204E+11,1.12204E+13,High Risk,1
14811,Healthcare Practitioners,31-9092.00,Medical Assistants,Governance,Entry (0-2 yrs),9,Associate's,Tokyo,Japan,0,On-site,0,Mid-size (501-5000),110000,88000,132000,Mid ($100-150k),13.4,0,1,0,0,0,4,0,72,9,Low,3,7789,7.8,2026,1,0,35.28,Low,18.28,71.31,0.1432,0.3607,0.2957,1,0.3232,3.14,3,33610,30,992219,24801794,73.48,32.81,0.2792,0.1933,0.1095,0.1479,0.1129,0.1573,99700,1,0,4.04107E+11,2.54698E+12,Low Risk,1
14812,Production,51-9151.00,Photographic Process Workers and Processing Machine Operators,Product,Senior (6-9 yrs),10,Bootcamp/Self-taught,Berlin,Germany,0,On-site,0,Big Tech (FAANG+),197000,157600,236400,Upper-Mid ($150-200k),12.3,0,1,0,0,1,5,0,85,12.6,Medium,3,5862,9.5,2026,3,1,31.77,Low,6.52,28.62,0.0441,0.0584,0.5862,2,0.176,3.75,2,29180,99,1861325,44602932,47.22,54.89,0.1332,0.0815,0.2272,0.1456,0.2843,0.1282,2000,0,0,4.02723E+11,2.26942E+13,Low Risk,0
14813,Office Support,25-9021.00,Farm and Home Management Educators,AI Engineering,Senior (6-9 yrs),6,Bachelor's,San Francisco,USA,1,Remote,1,Mid-size (501-5000),348000,278400,417600,Elite (>$300k),14,0,1,0,0,1,4,1,96,71.3,Low,2,8887,8.6,2026,1,1,28.57,High,66.6,23.03,0.3597,0.7351,0.2706,3,0,15.66,5,49840,0.8,1616501,49067477,38.71,40.63,0.3072,0.1471,0.0516,0.1486,0.2369,0.1086,1000,0,1,1.90993E+11,1.98748E+13,High Risk,1
14814,Office Support,49-3052.00,Motorcycle Mechanics,Architecture,Lead (10+ yrs),14,Bachelor's,Paris,France,0,On-site,0,SME (51-500),276000,220800,331200,Senior ($200-300k),11.2,0,1,0,0,0,2,0,84,13.6,High,9,8570,6.3,2026,2,0,22.5,High,69.38,12.93,0.5934,0.6688,0.8227,1,0.788,3.84,3,36790,79,1404316,48470211,57.35,0,0.3781,0.1651,0.1238,0.0585,0.1334,0.1411,1900,1,0,53199099311,2.27688E+13,High Risk,1
14815,Healthcare Practitioners,29-1161.00,Nurse Midwives,AI Engineering,Lead (10+ yrs),3,Bachelor's,Bangalore,India,0,On-site,0,Enterprise (5000+),160000,128000,192000,Upper-Mid ($150-200k),17.1,1,1,0,0,1,6,0,90,10.3,Low,6,3588,6.6,2025,7,0,46.37,Low,4.1,48.7,0.033,0.1433,0.5922,2,0.3228,3.77,5,103770,-1,377511,33156169,33.52,43.27,0.3702,0.2034,0.0815,0.0849,0.1389,0.1211,500,1,0,4.5879E+11,2.45521E+13,Low Risk,0
14816,Healthcare Practitioners,29-2099.00,"Health Technologists and Technicians, All Other",AI Engineering,Lead (10+ yrs),7,Master's,Beijing,China,0,On-site,0,SME (51-500),100000,80000,120000,Entry (<$100k),14.9,1,0,1,1,1,8,1,95,74.5,High,8,5490,6.9,2026,3,0,78.53,Medium,39.31,22.68,0.2452,0.2612,0.7055,2,0.0734,16.39,3,42920,40,248177,6685558,35.44,62.07,0.27,0.1462,0.1578,0.1612,0.1483,0.1165,11700,1,0,94167969362,2.23749E+13,Medium Risk,1
14817,Office Support,47-2132.00,"Insulation Workers, Mechanical",Robotics,Mid (3-5 yrs),3,Bachelor's,Singapore,Singapore,0,On-site,0,SME (51-500),130000,104000,156000,Mid ($100-150k),8.7,1,0,0,1,1,5,1,76,22,Low,2,2195,6.6,2026,2,0,72.09,High,81.53,36.09,0.7207,0.7508,0.7696,3,0.352,5.27,2,47740,64,1817817,26315551,49.8,88.23,0.4734,0.0755,0.0377,0.147,0.1808,0.0855,3300,1,0,2.47646E+11,7.13793E+12,High Risk,1
14818,Protective Service,33-2021.00,Fire Inspectors and Investigators,Data Engineering,Entry (0-2 yrs),6,Master's,Sydney,Australia,0,On-site,0,Startup (1-50),130000,104000,156000,Mid ($100-150k),17.4,0,0,0,1,1,5,1,88,18.7,Low,5,7886,8.1,2025,3,0,57.75,Low,22.82,22.28,0.1834,0.1138,0.5824,2,0.0563,5.48,3,62510,48,664821,7519469,27.59,23.19,0.3786,0.2209,0.0766,0.0487,0.1926,0.0827,1300,0,0,4.76731E+11,2.86453E+12,Low Risk,0
14819,Production,51-9111.00,Packaging and Filling Machine Operators and Tenders,Data Science,Mid (3-5 yrs),2,Bachelor's,Dubai,UAE,0,On-site,0,Enterprise (5000+),155000,124000,186000,Upper-Mid ($150-200k),8.8,1,0,1,0,0,6,1,92,23.2,High,9,5361,6.6,2025,2,0,54.3,Medium,35.64,30.15,0.3128,0.2382,0.663,1,0.1222,5.52,2,30160,98,239036,35822956,24.83,39.29,0.1945,0.1189,0.1172,0.2252,0.2013,0.143,46700,0,0,13347799391,1.5157E+13,Medium Risk,0
14820,Office Support,49-2091.00,Avionics Technicians,AI Engineering,Mid (3-5 yrs),7,Bootcamp/Self-taught,Austin,USA,1,Remote,1,SME (51-500),141000,112800,169200,Mid ($100-150k),5,0,1,1,1,0,6,1,89,8.4,High,1,9427,9.7,2026,3,0,62.11,High,76.74,5.6,0.6547,0.6333,0.5606,1,0.1757,2.18,3,64140,70,363553,12455786,54.08,54.97,0.1344,0.2041,0.1283,0.165,0.248,0.1202,1500,0,0,3.75025E+11,6.94721E+12,High Risk,1
14821,Production,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Data Science,Senior (6-9 yrs),2,Bootcamp/Self-taught,Los Angeles,USA,0,On-site,0,Mid-size (501-5000),176000,140800,211200,Upper-Mid ($150-200k),9.3,0,1,1,0,0,5,1,92,22.9,Medium,2,4302,8.9,2025,3,1,48.86,Medium,28.72,29.54,0.2049,0.419,0.5584,2,0.0357,5.51,2,70860,71,737636,12119066,63.34,27.05,0.2957,0.1802,0.1025,0.1536,0.1177,0.1504,4300,0,0,98970561601,1.37437E+13,Low Risk,0
14822,Technology/Computer,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Robotics,Entry (0-2 yrs),7,PhD,Toronto,Canada,1,Remote,1,Enterprise (5000+),135000,108000,162000,Mid ($100-150k),11.5,0,1,0,0,1,5,0,76,26.9,Low,4,9967,6.4,2025,7,0,29.28,Medium,25.03,91.89,0.2234,0.1403,0.2879,1,0.265,6.53,5,67640,-1,821159,34736317,63.01,30.38,0.3935,0.2252,0.1032,0.097,0.0755,0.1056,3000,1,0,59044482451,1.43608E+13,Low Risk,1
14823,Office Support,51-1011.00,First-Line Supervisors of Production and Operating Workers,AI Engineering,Entry (0-2 yrs),5,Bachelor's,London,UK,0,On-site,0,Startup (1-50),160000,128000,192000,Upper-Mid ($150-200k),9.7,0,0,1,0,0,2,1,98,48,High,7,5461,8.2,2026,3,0,55.89,High,75.81,13.34,0.4623,0.7023,0.3703,1,0.6909,10.57,2,60420,1.6,1217131,10913011,61.21,56.1,0.3587,0.1281,0.1109,0.0383,0.2619,0.102,65200,0,1,2.93947E+11,1.02613E+13,High Risk,1
14824,Production,47-5044.00,"Loading and Moving Machine Operators, Underground Mining",AI Engineering,Senior (6-9 yrs),5,PhD,Boston,USA,0,On-site,0,SME (51-500),205000,164000,246000,Senior ($200-300k),8.4,1,0,1,0,1,5,1,82,11.9,Medium,5,7507,8.6,2026,1,1,78.58,Low,18.72,22.51,0.1446,0.2956,0.4501,2,0.1277,3.22,4,60000,0.1872,442753,45215663,42.64,41.62,0.1448,0.1913,0.1256,0.1219,0.2679,0.1486,Average,0,0,3.78509E+11,5.33542E+12,Low Risk,0
14825,Management,11-1011.00,Chief Executives,AI Engineering,Lead (10+ yrs),9,PhD,Beijing,China,1,Remote,1,Enterprise (5000+),137000,109600,164400,Mid ($100-150k),11,0,0,0,0,1,5,0,97,56.9,High,7,1287,6.4,2026,3,0,77.26,Low,0,61.75,0,0.0746,0.5131,2,0.1765,12.48,5,189600,1.5,84130,10617214,11.15,40.76,0.1521,0.1052,0.2211,0.1034,0.2277,0.1906,16800,0,0,3.20357E+11,1.08862E+12,Low Risk,0
14826,Management,11-9041.00,Architectural and Engineering Managers,Product,Entry (0-2 yrs),6,Master's,Singapore,Singapore,1,Remote,1,Enterprise (5000+),147000,117600,176400,Mid ($100-150k),10.2,0,1,1,1,0,6,1,85,14.1,High,9,6761,9.4,2025,3,0,59.35,Low,0,48.23,0,0.1497,0.3045,2,0.2624,3.84,5,140760,1.7,144238,29442094,51.59,63.18,0.1263,0.1495,0.2151,0.1708,0.2002,0.1382,14600,0,1,3.0106E+11,8.37E+12,Low Risk,0
14827,Office Support,43-3021.00,Billing and Posting Clerks,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,Los Angeles,USA,0,On-site,0,Mid-size (501-5000),307000,245600,368400,Elite (>$300k),9.8,1,1,1,0,0,5,1,97,57.7,High,8,7747,9.4,2026,2,0,27.79,High,80.55,4.38,0.5766,0.714,0.4306,3,0.1171,12.52,3,37800,96,1162844,15919828,34.36,13.26,0.4212,0.1014,0.0687,0.2211,0.0756,0.1119,60500,1,0,3.77448E+11,1.68146E+13,High Risk,1
14828,Office Support,29-1081.00,Podiatrists,AI Engineering,Mid (3-5 yrs),8,Associate's,Sydney,Australia,0,On-site,0,Enterprise (5000+),160000,128000,192000,Upper-Mid ($150-200k),17.6,1,1,0,1,1,6,1,90,16.4,Medium,3,2462,7.5,2025,3,0,56.78,High,75.42,29.04,0.6586,0.6844,0.2447,1,0,5.04,5,129550,0.5,477431,14491209,25.98,39.08,0.1674,0.0844,0.1084,0.245,0.1447,0.2501,700,0,0,52336392191,1.12972E+13,High Risk,0
14829,Technology/Computer,15-1232.00,Computer User Support Specialists,Security,Mid (3-5 yrs),3,Bootcamp/Self-taught,San Francisco,USA,1,Remote,1,Startup (1-50),201000,160800,241200,Senior ($200-300k),10.7,0,0,1,1,1,4,1,80,15.2,High,8,7792,9.2,2026,3,0,78.89,Low,19.27,69.82,0.1328,0.1245,0.9024,1,0.3725,4.11,4,60000,0.1927,1395061,40401562,43.08,32.72,0.2127,0.0622,0.1199,0.1619,0.3461,0.0972,Average,0,0,3.49572E+11,1.03407E+13,Low Risk,1
14830,Management,11-9171.00,Funeral Home Managers,Research,Mid (3-5 yrs),8,PhD,Berlin,Germany,0,On-site,0,Big Tech (FAANG+),224000,179200,268800,Senior ($200-300k),14.1,0,0,0,1,0,5,1,88,9.6,High,9,3853,6.9,2026,3,0,20.75,Medium,37.7,55.78,0.2863,0.4699,0.7222,2,0.0472,3.33,5,60000,0.377,883517,15248374,53.69,59.67,0.212,0.2433,0.1369,0.2209,0.0567,0.1302,Average,0,0,32009847825,1.04299E+13,Medium Risk,0
